ID,SampleCode,SiteCode,DateTime,pH,EC - Electrical Conductivity ,Alkalinity,H+,NH4,Ca,Mg,Na,Cl,NO3,SO4,PO4
3,6.00374 SI,P303,12/1/2005 21:26,6.93,44.7,354.78,0.12,0.0099,47.138,0.71892,2.82923,1.31285,0.03782,0.24598,0.70422
3,6.00305 SG,P303,12/2/2005 11:45,6.82,43.1,385.6,0.15,0.0099,50.332,0.7998,3.40653,1.0444,0.02108,0.28077,0.4753
3,6.00375 SI,P303,12/2/2005 1:44,6.98,42.5,331.88,0.1,0.0099,46.16,0.6912,3.01024,1.3524,0.00992,0.28077,0.62274
3,6.00376 SI,P303,12/2/2005 5:22,7.02,39.9,327.5,0.1,0.0099,42.228,0.63888,2.86327,1.89945,0.05394,0.27048,0.60431
3,6.00306 SG,P303,12/12/2005 15:14,6.72,54.4,494.66,0.19,0.0099,61.3,0.96972,3.71956,0.62895,0.01984,0.25627,0.36472
3,6.00377 SI,P303,12/18/2005 11:48,6.95,47.9,419.3,0.11,0.0099,41.688,0.71592,3.0774,0.5971,0.00992,0.22148,0.44232
3,6.00378 SI,P303,12/18/2005 20:17,7.03,40.2,341.46,0.09,0.0279,39.772,0.6606,2.69307,0.63175,0.0279,0.22638,0.5044
3,6.00379 SI,P303,12/18/2005 23:58,7.1,43.6,362.82,0.08,0.0099,42.766,0.6606,2.9624,0.6524,0.02418,0.25725,0.44911
3,6.00307 SG,P303,12/21/2005 11:43,6.67,47.5,420.54,0.21,0.0099,48.126,0.80472,3.34236,0.6132,0.00992,0.25186,0.33853
3,6.0038 SI,P303,12/25/2005 15:15,7.05,50.4,452.76,0.09,0.0099,38.066,0.7524,3.53855,0.6041,0.00992,0.24598,0.27645
3,6.00381 SI,P303,12/26/2005 3:07,7.04,44.3,403.06,0.09,0.0099,42.448,0.69216,3.12938,0.59045,0.00992,0.22246,0.37539
3,6.00382 SI,P303,12/26/2005 8:16,7.03,41.1,376.16,0.09,0.0099,42.816,0.68928,3.35455,0.5586,0.00992,0.19894,0.47918
3,6.00383 SI,P303,12/26/2005 19:02,7.06,44.2,396.38,0.09,0.0099,43.974,0.70212,3.25036,0.6209,0.00992,0.22638,0.31719
3,6.00308 SG,P303,12/27/2005 13:13,6.75,45.2,437.36,0.18,0.0099,49.822,0.78012,3.27842,0.61005,0.01984,0.23667,0.28421
3,6.00309 SG,P303,12/31/2005 11:55,6.81,21.4,209.88,0.15,0.0099,22.756,0.35148,1.50374,0.38815,0.03596,0.19992,0.56357
3,6.00384 SI,P303,12/31/2005 1:58,7,38.3,387.42,0.1,0.0099,44.832,0.66456,2.97436,0.5439,0.00992,0.21707,0.38315
3,6.00385 SI,P303,12/31/2005 5:54,7.07,32.4,308.4,0.09,0.0099,32.596,0.51648,2.59003,0.4956,0.00992,0.17542,0.54902
3,6.00386 SI,P303,1/1/2006 13:46,6.94,34.8,334.7,0.11,0.0099,40.102,0.63,2.61004,0.55965,0.00992,0.22344,0.34629
3,6.0031 SG,P303,1/2/2006 11:37,6.83,22.1,205.34,0.15,0.0099,24.652,0.40284,1.54376,0.3654,0.02108,0.18669,0.39382
3,6.00387 SI,P303,1/2/2006 1:04,6.95,26,236.98,0.11,0.0099,30.41,0.48384,1.93591,0.4669,0.02108,0.21952,0.4753
3,6.00311 SG,P303,1/17/2006 13:10,7.13,36.7,359.96,0.07,0.0099,34.822,0.65472,2.78622,0.50155,0.01984,0.22246,0.31331
3,6.00312 SG,P303,1/24/2006 11:45,6.78,41.8,374.46,0.17,0.0099,35.99,0.67836,2.94538,0.553,0.02108,0.22442,0.27257
3,6.00557 SG,P303,2/6/2006 10:12,7.03,40.8,418.56,0.09,0.0099,45.222,0.7554,2.84326,0.5075,0.00992,0.19061,0.27257
3,6.00567 SG,P303,2/21/2006 14:10,6.74,37.5,430.58,0.18,0.0099,45.82,0.77808,2.90628,0.51345,0.00992,0.19992,0.28421
3,6.0076 SI,P303,2/27/2006 8:02,7.11,34.3,385.08,0.08,0.0099,38.376,0.67152,2.69422,0.5341,0.00992,0.20727,0.29876
3,6.00761 SI,P303,2/27/2006 18:54,7.1,24,269.64,0.08,0.0099,27.746,0.44928,1.85771,0.4046,0.00992,0.15925,0.26578
3,6.00762 SI,P303,2/28/2006 2:15,6.94,19,210.7,0.11,0.0099,20.13,0.33276,1.24062,0.2884,0.03224,0.14406,0.42389
3,6.00732 SG,P303,3/1/2006 14:43,6.73,28.2,295.12,0.19,0.0099,34.472,0.59052,2.25193,0.46095,0.00992,0.18375,0.23183
3,6.00763 SI,P303,3/6/2006 17:16,NA,NA,360.22,,0.0099,35.012,0.64284,2.47802,0.45395,0.00992,0.18669,0.21049
3,6.00733 SG,P303,3/14/2006 11:35,7.52,53.9,345.12,0.03,0.0099,37.756,0.67836,2.66524,0.52605,0.00992,0.19796,0.15811
3,6.01025 SI,P303,3/26/2006 1:40,7.24,31.4,319.86,0.06,0.02394,38.086,0.6438,2.5001,0.45395,0.00992,0.21021,0.20661
3,6.01026 SI,P303,3/28/2006 18:21,7.33,30.6,301.1,0.05,0.03294,37.686,0.64476,2.36509,0.38885,0.00992,0.18179,0.14356
3,6.01057 SG,P303,3/29/2006 15:00,7.05,34.1,336.66,0.09,0.0099,39.682,0.67644,2.59716,0.462,0.00992,0.19404,0.2134
3,6.01027 SI,P303,4/3/2006 4:38,NA,NA,277.88,,0.02502,34.164,0.56388,2.11899,0.36715,0.00992,0.18277,0.12125
3,6.01028 SI,P303,4/3/2006 15:38,NA,NA,234.2,,0.06678,28.166,0.4878,1.59459,0.26355,0.00992,0.17346,0.23183
3,6.01029 SI,P303,4/4/2006 9:54,NA,NA,227.04,,0.0099,30.162,0.5046,1.49155,0.23485,0.00992,0.15827,0.24735
3,6.0103 SI,P303,4/4/2006 19:04,NA,NA,245.04,,0.02502,33.874,0.56676,1.68084,0.27335,0.00992,0.19159,0.16975
3,6.01058 SG,P303,4/12/2006 11:00,NA,NA,312,,0.0099,38.864,0.63192,2.33404,0.399,0.00992,0.19992,0.09603
3,6.01031 SI,P303,4/21/2006 15:01,6.91,30.5,303.82,0.12,0.0099,36.34,0.60036,2.21398,0.36225,0.00992,0.17934,0.09603
3,6.01155 SG,P303,5/2/2006 10:08,6.76,31,293.56,0.17,0.0099,35.89,0.57768,2.12083,0.3437,0.01984,0.19992,0.24735
3,6.01156 SG,P303,5/17/2006 11:30,6.81,35.5,334.6,0.15,0.0099,39.992,0.63588,2.53621,0.3822,0.00992,0.19404,0.27645
3,6.02313 SG,P303,5/31/2006 10:28,6.72,52.8,363.1,0.19,0.0099,39.812,0.67536,2.70618,0.4018,0.00992,0.18571,0.28033
3,6.02314 SG,P303,6/14/2006 9:35,6.63,39.4,392.14,0.23,0.0099,45.66,0.73368,2.90122,0.42245,0.0217,0.18375,0.27257
3,6.02635 SG,P303,7/12/2006 11:20,6.72,43.5,464.8,0.19,0.02394,53.166,0.8226,3.31752,0.44135,0.0248,0.17542,0.26869
3,6.02636 SG,P303,7/23/2006 19:30,6.84,48.4,456.42,0.14,0.02088,56.84,0.8976,3.38238,0.6909,0.69378,0.42238,0.58976
3,6.02637 SG,P303,8/17/2006 10:03,6.54,54.9,494.62,0.29,0.0099,52.768,0.98256,3.76372,0.532,0.02976,0.18669,0.26578
3,6.0265 SG,P303,9/18/2006 9:12,6.55,61,568.68,0.28,0.0099,72.388,1.14648,4.18278,0.5775,0.00992,0.26019,0.24347
3,7.00008 SG,P303,10/2/2006 10:08,6.42,64.1,609.3,0.38,0.0099,68.726,1.1682,4.31894,0.74445,0.00992,0.25186,0.35405
3,7.00054 SG,P303,11/14/2006 12:08,7,65.8,586.98,0.1,0.03384,76.52,1.25604,4.3309,1.1788,0.00992,0.28861,0.43844
3,7.0005 SG,P303,11/29/2006 11:00,6.43,62.9,595.1,0.37,0.0099,73.756,1.2096,4.16576,0.6426,0.00992,0.26411,0.29488
3,7.00075 SG,P303,12/13/2006 13:25,6.26,63.7,580.64,0.55,0.0279,72.27,1.179,4.10067,0.78785,0.00992,0.26117,0.37539
3,7.00124 SI,P303,12/26/2006 21:59,7.11,59,523.02,0.08,0.02196,66.96,0.98544,3.79661,0.6496,0.00992,0.25823,0.34629
3,7.00132 SG,P303,12/27/2006 13:55,6.99,53.8,269.36,0.1,0.0099,50.82,0.46908,1.56561,0.32585,0.00992,0.11515,0.29876
3,7.00126 SI,P303,12/27/2006 2:11,7.16,52,422.34,0.07,0.0099,59.254,0.86796,3.3695,0.64855,0.00992,0.24892,0.44911
3,7.00129 SI,P303,12/27/2006 3:41,7.17,50.3,398.52,0.07,0.0099,57.138,0.83436,3.26439,0.6615,0.00992,0.245,0.46463
3,7.00172 SI,P303,1/4/2007 10:53,7.15,51.1,456.64,0.07,0.02196,63.076,1.07832,3.59858,0.61215,0.00992,0.22834,0.33853
3,7.00174 SI,P303,1/4/2007 14:36,7.08,42.6,361.4,0.08,0.03384,53.446,0.90252,3.12846,0.60235,0.00992,0.19992,0.43068
3,7.00171 SG,P303,1/9/2007 14:44,6.81,50,470.24,0.15,0.02196,65.372,1.12272,3.79362,0.62685,0.00992,0.24696,0.27257
3,7.00218 SG,P303,1/25/2007 15:57,6.92,57.4,513.52,0.12,0.0099,66.81,1.02888,3.83571,0.5845,0.00992,0.26019,0.27257
3,7.00309 SG,P303,2/8/2007 11:30,6.64,56.1,513.2,0.23,0.0099,66.64,1.11384,3.85779,0.58555,0.00992,0.25088,0.26869
3,7.00302 SG,P303,2/10/2007 15:23,7.05,45.3,418.2,0.09,0.0099,56.7,0.94692,3.25749,0.59535,0.0651,0.23373,0.42389
3,7.00321 SI,P303,2/10/2007 7:14,7.02,55,511.2,0.1,0.0279,65.872,1.01808,3.79661,0.58625,0.00992,0.24696,0.30943
3,7.00316 SI,P303,2/10/2007 21:22,7.33,57.8,499.54,0.05,0.0099,74.036,0.95196,3.21333,0.55965,0.00992,0.22736,0.46075
3,7.00207 SI,P303,2/10/2007 23:13,7.28,42.3,340.46,0.05,0.02502,48.566,0.7416,2.90329,0.52115,0.031,0.19796,0.58976
3,7.00208 SI,P303,2/11/2007 5:05,7.26,40.7,320.1,0.05,0.0279,48.106,0.74064,2.89133,0.63665,0.06076,0.22148,0.47918
3,7.00209 SI,P303,2/11/2007 13:07,7.24,42.9,345.46,0.06,0.02502,49.524,0.77016,3.07533,0.63875,0.0248,0.22932,0.32398
3,7.00314 SG,P303,2/13/2007 13:39,6.85,47.9,419.52,0.14,0.0099,54.474,0.90948,3.33937,0.6062,0.00992,0.24402,0.28033
3,7.00324 SG,P303,2/21/2007 9:36,6.91,50.8,439.1,0.12,0.0099,57.808,0.89952,3.52452,0.56665,0.00992,0.23863,0.27257
3,7.0033 SG,P303,3/7/2007 14:11,6.88,48.7,435.58,0.13,0.0099,54.364,0.8334,3.36237,0.54495,0.00992,0.22736,0.19885
3,7.00117 SG,P303,3/20/2007 10:24,6.8,42.6,422.12,0.16,0.0099,49.364,0.76236,3.1993,0.5152,0.00992,0.20825,0.26869
3,7.00443 SG,P303,4/3/2007 12:05,6.71,46.2,452.62,0.19,0.0099,51.56,0.83148,3.38146,0.51135,0.00992,0.21952,0.19206
3,7.00436 SG,P303,4/17/2007 13:45,6.75,51.5,481.66,0.18,0.0099,57.028,0.86208,3.5075,0.5075,0.00992,0.22344,0.17654
3,7.00429 SG,P303,5/1/2007 9:50,6.71,54.8,487.34,0.19,0.0099,59.754,0.84624,3.6386,0.49945,0.00992,0.21315,0.1552
3,7.00404 SG,P303,5/15/2007 12:20,6.76,54.9,519.74,0.17,0.0099,63.096,0.94404,3.81961,0.49945,0.00992,0.21021,0.16975
3,7.0054 SG,P303,5/30/2007 10:50,6.95,54.4,572.9,0.11,0.02304,68.316,1.0566,4.02086,0.5145,0.00992,0.21217,0.20273
3,7.00552 SG,P303,6/11/2007 11:52,6.85,NA,548.16,0.14,0.0279,69.324,1.10988,4.09975,0.5103,0.00992,0.2254,0.22116
3,7.00568 SG,P303,7/18/2007 12:43,7,65.6,604.76,0.1,0.0099,73.356,1.18692,4.47902,0.61215,0.05394,0.29596,0.79928
3,7.00578 SG,P303,8/8/2007 15:32,6.68,71.6,612.98,0.21,0.0099,76.332,1.18788,4.47189,0.58065,0.0279,0.28469,0.27645
3,7.00589 SG,P303,9/13/2007 14:21,7.13,67.1,630.56,0.07,0.0099,77.18,1.18992,4.55791,0.64575,0.00992,0.29057,0.24347
4,3.08833 SG,P304,10/16/2003 9:15,7.37,35.9,562.7,0.04,0.0099,82.918,1.19676,4.19382,0.56385,0.00992,0.2254,0.08827
4,3.0883 SG,P304,11/4/2003 11:00,7.89,36.4,526.38,0.01,0.0099,77.04,1.19184,4.07974,1.0486,0.05704,0.2793,0.14744
4,3.08782 SI,P304,11/8/2003 17:37,7.73,35.5,488.44,0.02,0.0099,74.136,1.13364,3.9468,2.555,0.49166,0.44492,0.23959
4,3.08832 SI,P304,11/9/2003 11:37,7.75,34.9,478.16,0.02,0.0099,73.766,1.10304,3.71772,2.1434,0.16368,0.39396,0.27645
4,3.08831 SG,P304,11/12/2003 11:30,7.38,35,539.8,0.04,0.0099,79.674,1.15632,4.18278,0.82145,0.02294,0.26607,0.12125
4,3.08834 SG,P304,11/26/2003 10:10,8.59,34.4,536.62,0,0.0099,82.5,1.19484,4.15587,0.5488,0.02418,0.27048,0.12513
4,3.08783 SI,P304,12/6/2003 13:00,7.63,32.9,528.5,0.02,0.02394,75.462,1.10196,4.17772,0.7651,0.02108,0.25823,0.1067
4,3.08835 SG,P304,12/7/2003 12:00,7.22,35.1,471.82,0.06,0.0099,72.21,1.05564,3.72071,0.8834,0.0248,0.29302,0.22116
4,3.08784 SI,P304,12/7/2003 0:15,7.58,32.3,487.28,0.03,0.0099,70.762,1.04868,3.91667,0.8302,0.06696,0.26509,0.24735
4,3.08785 SI,P304,12/7/2003 4:04,7.51,28.3,428.7,0.03,0.02196,55.612,0.94992,3.50451,1.01885,0.07006,0.28763,0.25026
4,3.08786 SI,P304,12/8/2003 3:34,8.1,33.1,618.82,0.01,0.03186,41.898,1.04868,4.00476,0.7749,0.0217,0.26313,0.12901
4,4.01963 SG,P304,12/22/2003 10:15,7.62,39.3,551.36,0.02,0.0099,71.41,1.07832,3.97762,0.5824,0.00992,0.26852,0.11058
4,4.01981 SI,P304,12/24/2003 13:24,7.34,50.7,684.5,0.05,0.0099,82.868,1.29252,4.84219,0.83825,0.00992,0.38465,0.41225
4,4.01982 SI,P304,12/24/2003 15:15,7.02,37.8,420.32,0.1,0.0648,57.328,0.91344,3.90379,0.9793,0.0527,0.47334,0.33853
4,4.01983 SI,P304,12/24/2003 21:40,6.95,50.2,671.48,0.11,0.13572,70.752,1.05168,4.24787,1.3398,0.20522,0.73353,0.28033
4,4.01984 SI,P304,12/24/2003 22:19,7.24,38.3,433.62,0.06,0.0558,52.778,0.789,3.62664,1.001,0.14818,0.62132,0.3686
4,4.01985 SI,P304,12/24/2003 23:01,7.03,35.6,425.04,0.09,0.04698,52.348,0.79692,3.25542,0.86695,0.25482,0.55713,0.291
4,4.01964 SG,P304,1/12/2004 15:45,8.73,39.5,457.04,0,0.0099,70.892,1.10196,3.97279,0.54705,0.00992,0.28077,0.09215
4,4.01965 SG,P304,1/20/2004 9:30,8.04,42.9,465.34,0.01,0.0099,73.906,1.1286,4.03075,0.546,0.0248,0.2793,0.08827
4,4.02898 SG,P304,2/4/2004 10:00,7.34,47.2,776.94,0.05,0.0099,78.298,1.185,4.02868,0.5775,0.00992,0.2744,0.09991
4,5.05221 SG,P304,2/4/2004 10:00,NA,NA,544.64,,0.0099,68.416,1.23036,4.24396,0.54215,0.0279,0.28175,0.11834
4,4.02899 SG,P304,2/18/2004 14:55,7.21,40.1,507.7,0.06,0.0099,63.216,0.94692,3.16641,0.4984,0.00992,0.24402,0.08827
4,5.05223 SG,P304,3/1/2004 11:40,NA,NA,582.36,,0.0099,78.368,1.19184,4.11171,0.57855,0.0279,0.31605,0.12901
4,4.03767 SI,P304,3/21/2004 7:28,6.83,78.3,656.62,0.15,0.0099,69.404,1.02396,3.48358,1.95685,0.00992,0.29596,0.03686
4,4.03768 SI,P304,3/21/2004 18:07,7.39,53.8,450.1,0.04,0.0099,67.05,0.98052,3.32741,0.50435,0.00992,0.27538,0.15811
4,4.04477 SI,P304,3/28/2004 3:52,7.6,61.6,544.12,0.03,0.06588,75.174,1.101,3.75958,0.51625,0.0372,0.28763,0.03686
4,4.04447 SG,P304,4/1/2004 13:30,7.16,64.2,468.8,0.07,0.02988,72.688,1.07232,3.55856,0.52115,0.2139,0.36505,0.03686
4,4.04478 SI,P304,4/4/2004 4:34,7.3,62.2,590.06,0.05,0.04086,79.416,1.14936,3.88079,0.4858,0.03224,0.28371,0.03686
4,4.04448 SG,P304,4/7/2004 12:49,7.5,NA,503.8,0.03,0.0099,74.974,1.10592,3.97463,0.4886,0.02728,0.27048,0.23959
4,4.04449 SG,P304,4/15/2004 11:40,7.15,62.3,545.48,0.07,0.0099,79.276,1.12764,4.09377,0.4305,0.0248,0.26705,0.21049
4,4.04479 SI,P304,4/15/2004 11:40,7.5,60.2,560.72,0.03,0.0099,78.976,1.12476,4.09469,0.4333,0.02914,0.2793,0.23959
4,4.0448 SI,P304,4/17/2004 4:54,7.49,63.3,570.1,0.03,0.0099,80.264,1.16028,4.02776,0.455,0.06386,0.30625,0.03686
4,4.0445 SG,P304,4/20/2004 10:30,7.49,63.3,515.46,0.03,0.0099,78.418,1.1208,4.06571,0.4375,0.0217,0.27048,0.19885
4,5.00437 SI,P304,4/23/2004 23:00,7.61,66.2,633.08,0.02,0.0648,75.782,1.13856,4.20578,0.50365,0.0403,0.23863,0.03686
4,5.00425 SG,P304,5/4/2004 9:30,7.6,97.8,611.22,0.03,0.0099,77.17,1.12476,4.33182,0.4207,0.00992,0.21413,0.12901
4,5.00426 SG,P304,5/11/2004 8:45,7.58,67.8,575.4,0.03,0.0099,69.284,1.13652,4.2619,0.4116,0.00992,0.21952,0.08148
4,5.00427 SG,P304,5/20/2004 14:10,7.53,61.4,593.52,0.03,0.0099,75.034,1.0674,4.37598,0.50645,0.00992,0.21854,0.09215
4,5.00428 SG,P304,5/26/2004 8:30,7.87,65.3,638.44,0.01,0.0099,76.86,1.12572,4.33389,0.4669,0.00992,0.2205,0.07372
4,5.00429 SG,P304,6/9/2004 10:40,NA,NA,650.16,,0.0099,80.712,1.1652,4.59609,0.35035,0.0248,0.21854,0.03686
4,5.0043 SG,P304,6/22/2004 8:20,7.64,68.1,625.4,0.02,0.0099,80.184,1.14444,4.42083,0.35245,0.02914,0.20286,0.11446
4,5.00431 SG,P304,6/23/2004 16:10,NA,NA,610.76,,0.0099,80.872,1.09704,4.48891,0.3829,0.04402,0.19061,0.15811
4,5.00432 SG,P304,7/9/2004 8:00,7.88,72.9,633.06,0.01,0.0099,83.358,1.23732,4.55791,0.58625,0.00992,0.20825,0.0776
4,5.00433 SG,P304,7/28/2004 10:30,7.86,75.5,693.98,0.01,0.0099,88.468,1.27872,4.57907,0.55965,0.00992,0.19061,0.10282
4,5.00434 SG,P304,8/13/2004 10:45,7.96,84.7,707.62,0.01,0.0099,88.128,1.51668,4.74306,0.7819,0.04712,0.16023,0.03686
4,5.00435 SG,P304,9/1/2004 14:40,7.89,87,743.1,0.01,0.0099,86.96,1.50684,4.82011,0.8589,0.05704,0.19894,0.03686
4,5.00436 SG,P304,9/30/2004 15:40,7.55,71.7,641.42,0.03,0.0099,82.07,1.26888,4.57401,0.63175,0.03286,0.21315,0.03686
4,5.00461 SG,P304,10/18/2004 7:45,7.7,74.7,529.26,0.02,0.0099,85.044,1.37844,4.42796,2.2904,0.14508,0.46403,0.23571
4,5.00019 SG,P304,10/20/2004 13:25,7.09,52.9,424.64,0.08,0.0099,59.954,0.98544,3.51854,1.49975,0.00992,0.41111,0.16587
4,5.00031 SG,P304,11/10/2004 11:50,6.9,45.8,612.16,0.13,0.02304,81.96,1.263,4.36885,0.6734,0.00992,0.27146,0.03686
4,5.00235 SG,P304,11/22/2004 14:30,7.63,69.7,618.42,0.02,0.0099,82.758,1.29948,4.27892,0.616,0.00992,0.30282,0.11446
4,5.00236 SG,P304,12/10/2004 14:30,7.31,64.7,595.12,0.05,0.0099,80.932,1.29252,4.27386,0.6209,0.00992,0.28273,0.08439
4,5.00451 SG,P304,12/20/2004 13:40,7.54,56.4,593.92,0.03,0.0099,82.31,1.30044,4.32285,0.63385,0.00992,0.27342,0.07372
4,5.00452 SG,P304,12/28/2004 14:48,7.65,59.2,525.42,0.02,0.0099,74.136,1.18692,3.7927,0.5796,0.00992,0.26509,0.09603
4,5.03732 SG,P304,1/6/2005 14:20,6.91,145,431.36,0.12,0.0099,87.798,1.41204,4.3838,0.65835,0.00992,0.26509,0.03686
4,5.03717 SG,P304,2/1/2005 12:45,7.87,66.2,437.34,0.01,0.0099,83.558,1.33308,4.27179,0.66535,0.00992,0.27146,0.03686
4,5.05383 SG,P304,2/9/2005 13:30,NA,NA,598.62,,0.0099,82.56,1.2876,4.26075,0.5971,0.00992,0.28469,0.09215
4,5.03746 SG,P304,3/3/2005 10:30,7.5,63.6,511.74,0.03,0.0099,81.76,1.30344,4.10987,0.6398,0.03906,0.2695,0.03686
4,5.03764 SG,P304,3/15/2005 15:00,7.25,55.3,512.2,0.06,0.0099,73.278,1.14144,3.80466,0.56665,0.00992,0.25725,0.0776
4,5.03802 SI,P304,3/22/2005 14:37,6.55,39.4,406.36,0.28,0.07974,67.748,1.0032,2.7623,0.4886,1.26418,0.25186,0.09991
4,5.03765 SG,P304,3/23/2005 11:38,7.07,47.7,397.08,0.09,0.0099,61.49,0.9954,3.14134,0.48685,0.02294,0.27146,0.10282
4,5.03803 SI,P304,3/23/2005 3:16,6.74,43.2,502.46,0.18,0.1377,84.624,1.26588,2.87224,0.5005,5.06354,0.44394,0.12901
4,5.03766 SG,P304,3/29/2005 15:40,NA,53.3,457.66,,0.0099,67.628,1.0398,3.43252,0.53515,0.00992,0.23275,0.03686
4,5.03768 SG,P304,4/4/2005 11:55,7.36,63.7,465.6,0.04,0.0099,71.032,1.11192,3.72968,0.6013,0.00992,0.28273,0.03686
4,5.03767 SG,P304,4/7/2005 13:15,NA,33.4,451.14,,0.0099,69.494,1.09404,3.64458,0.54775,0.00992,0.26117,0.03686
4,5.04088 SG,P304,4/12/2005 15:30,7.39,48.6,563.74,0.04,0.0099,73.556,1.104,3.74256,0.5873,0.00992,0.23569,0.03686
4,5.04097 SI,P304,4/12/2005 19:24,NA,NA,506.62,,0.08982,72.718,1.10496,3.61951,0.56385,0.03782,0.22834,0.12125
4,5.04089 SG,P304,4/20/2005 11:35,NA,NA,494.1,,0.0099,71.52,1.07436,3.7007,0.53515,0.00992,0.24304,0.03686
4,5.04098 SI,P304,4/23/2005 19:46,NA,89.7,424.18,,0.0099,71.082,1.0734,3.55465,0.539,0.00992,0.22442,0.03686
4,5.0409 SG,P304,4/26/2005 13:45,7.37,47.9,460.44,0.04,0.0099,67.528,0.99144,3.4454,0.5152,0.00992,0.25186,0.15811
4,5.04211 SI,P304,5/1/2005 5:20,6.23,121.1,443.18,0.59,0.0558,57.258,0.87588,3.07441,0.4977,0.09114,0.24598,0.23959
4,5.04194 SG,P304,5/4/2005 12:48,7.14,48.7,453.7,0.07,0.0099,57.598,0.87192,3.15537,0.54775,0.02418,0.22344,0.1552
4,5.05234 SG,P304,5/10/2005 14:10,7.09,43.1,379.24,0.08,0.0099,53.666,0.81564,2.66708,0.4165,0.07502,0.26215,0.20661
4,5.05243 SG,P304,5/17/2005 12:25,7.41,36.4,362.3,0.04,0.0099,50.712,0.75936,2.55921,0.3899,0.093,0.23863,0.20661
4,5.04188 SI,P304,5/22/2005 6:36,7.29,36.6,383.8,0.05,0.03384,52.448,0.783,2.64316,0.4137,0.06014,0.21609,0.13289
4,5.04217 SI,P304,5/22/2005 18:38,7.13,39.7,395.92,0.07,0.0099,53.706,0.78804,2.63005,0.4305,0.0527,0.20188,0.14356
4,5.05342 SI,P304,6/1/2005 4:54,7.44,46.1,433.58,0.04,0.0099,59.744,0.91536,3.09028,0.4067,0.03286,0.18375,0.10282
4,5.05257 SG,P304,6/2/2005 8:25,7.15,46.7,425.76,0.07,0.0099,59.594,0.87384,3.02634,0.4067,0.02604,0.22344,0.2134
4,5.05263 SG,P304,6/7/2005 15:40,7.38,43.8,451.08,0.04,0.0099,60.282,0.88572,3.24346,0.38815,0.0248,0.18865,0.1843
4,5.05397 SG,P304,6/16/2005 9:00,7.38,49.4,493.86,0.04,0.0099,63.446,0.93408,3.3764,0.41475,0.03472,0.21707,0.13289
4,5.05405 SG,P304,6/24/2005 11:45,7.56,46.5,474.36,0.03,0.0099,64.694,0.91344,3.5305,0.37135,0.0217,0.20825,0.16587
4,5.05411 SG,P304,6/30/2005 15:10,7.5,50.9,441.24,0.03,0.0099,65.662,0.942,3.67356,0.378,0.02418,0.19894,0.19206
4,5.05422 SG,P304,7/21/2005 9:30,7.26,56.9,567.4,0.05,0.0099,74.934,1.07736,4.00867,0.5243,0.05704,0.29596,0.17654
4,6.00313 SG,P304,8/3/2005 15:45,7.39,67.5,100,0.04,0.0099,8.842,1.12368,0,0.06125,0.062,0,0.40546
4,5.05432 SG,P304,8/16/2005 14:30,7.42,69.5,555.98,0.04,0.0099,76.152,1.07628,4.12482,0.4886,0.03286,0.21021,0.1843
4,5.05444 SG,P304,9/6/2005 14:55,7.44,54.6,616.6,0.04,0.0099,77.918,1.10892,4.2458,0.45605,0.03596,0.21119,0.14356
4,5.05452 SG,P304,9/27/2005 12:35,7.52,63.8,605.94,0.03,0.0099,80.662,1.185,4.31595,1.42345,0.00992,0.29302,0.13677
4,6.00314 SG,P304,10/27/2005 14:10,7.44,71.6,589.24,0.04,0.0099,47.956,1.12668,4.16277,3.8955,0.00992,0.67522,0.45299
4,6.00315 SG,P304,11/16/2005 13:45,7.63,59.1,589.7,0.02,0.0099,41.25,0.88284,4.14874,0.616,0.03596,0.23275,0.33853
4,6.00316 SG,P304,11/29/2005 15:47,7.62,64.3,578.78,0.02,0.0099,49.852,0.95196,4.06571,1.0444,0.0248,0.26411,0.43456
4,6.00317 SG,P304,12/2/2005 12:20,7.29,46.7,409.3,0.05,0.0099,42.178,0.77904,3.49048,1.07695,0.04526,0.33565,0.62274
4,6.00388 SI,P304,12/2/2005 1:05,6.94,58.1,474.44,0.11,0.05184,39.194,0.72084,3.4845,1.2607,0.02108,0.32438,0.77794
4,6.00389 SI,P304,12/2/2005 4:34,7.06,56.8,466.38,0.09,0.05994,45.342,0.74652,3.39342,1.232,0.00992,0.31409,0.45299
4,6.00318 SG,P304,12/12/2005 14:30,7.52,60.2,568.48,0.03,0.0099,48.914,0.96084,4.0457,0.5362,0.04092,0.23961,0.3977
4,6.00319 SG,P304,12/21/2005 13:05,7.26,57.7,524.4,0.05,0.0099,42.586,0.85812,3.89367,0.5558,0.03596,0.27636,0.34629
4,6.0032 SG,P304,12/27/2005 11:50,7.44,58.2,524.36,0.04,0.0099,44.014,0.82944,3.87872,0.5915,0.02914,0.26019,0.3686
4,6.00321 SG,P304,12/31/2005 12:43,6.57,27.3,236.94,0.27,0.0099,27.356,0.44136,1.89083,0.4641,0.0527,0.2548,0.46754
4,6.0039 SI,P304,12/31/2005 2:59,7.3,47.6,473.76,0.05,0.0099,35.142,0.74952,3.34443,0.4984,0.02108,0.20629,0.45299
4,6.00391 SI,P304,12/31/2005 22:36,6.89,41.9,399.4,0.13,0.0099,43.296,0.7356,2.58612,0.5943,0.00992,0.29498,0.37927
4,6.00392 SI,P304,1/1/2006 14:21,6.92,45.5,434.02,0.12,0.0099,39.304,0.74652,2.99138,0.609,0.00992,0.28665,0.42777
